phase,objective,changed_fraction,helpful_fraction,harmful_fraction,trim_precision,long_R5_penalty,baseline_R1_mIoU,stage_R1_mIoU,baseline_R5_mIoU,stage_R5_mIoU,baseline_R1_IoU@0.5,stage_R1_IoU@0.5,stage_b_go,bucket_drops,config
geometry,-0.031868879391283855,0.03792059411596687,0.01299057412167952,0.012910596972293631,0.5015438906043229,0.004339980608612626,0.34390551122454166,0.34300935485901923,0.5080916317192481,0.5072683062679839,0.30768351899457297,0.30688374750071407,False,"{""long"": {""R1_mIoU"": -7.929165480724532e-05, ""R5_mIoU"": -0.004339980608612626}, ""medium_long"": {""R1_mIoU"": 0.002668129493308413, ""R5_mIoU"": -0.0003194228844510816}, ""medium_short"": {""R1_mIoU"": -0.00297574072547252, ""R5_mIoU"": -0.00026848463941475664}, ""short"": {""R1_mIoU"": -0.0017518302454442858, ""R5_mIoU"": -5.40916100352784e-06}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
geometry,-0.04684133865943926,0.04919737217937732,0.01866895172807769,0.01734361610968295,0.5184010152284264,0.008225278938685632,0.34390551122454166,0.3419352624376927,0.5080916317192481,0.5065166622364716,0.30768351899457297,0.30534133104827194,False,"{""long"": {""R1_mIoU"": -0.001859902031028371, ""R5_mIoU"": -0.008225278938685632}, ""medium_long"": {""R1_mIoU"": 0.00152439092795853, ""R5_mIoU"": -0.0006371106522766734}, ""medium_short"": {""R1_mIoU"": -0.0045398129305504464, ""R5_mIoU"": -0.0005234091895854887}, ""short"": {""R1_mIoU"": -0.0020527839079813037, ""R5_mIoU"": -2.0751519614919944e-05}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.3, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
geometry,-0.01821624588641559,0.025798343330477008,0.007346472436446729,0.008271922307912025,0.4703730797366496,0.001119514396404342,0.34390551122454166,0.3435347822330194,0.5080916317192481,0.5078986955597451,0.30768351899457297,0.30751213938874605,False,"{""long"": {""R1_mIoU"": 0.0014682048584675478, ""R5_mIoU"": -0.001119514396404342}, ""medium_long"": {""R1_mIoU"": 0.0018463225556031304, ""R5_mIoU"": 5.016090565013176e-05}, ""medium_short"": {""R1_mIoU"": -0.0020563147879317234, ""R5_mIoU"": -0.00010937672015620681}, ""short"": {""R1_mIoU"": -0.0011793172560416731, ""R5_mIoU"": 6.103228848641784e-06}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.1, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.75, ""selector"": ""counterfactual_gated""}"
geometry,-0.031868879391283855,0.03792059411596687,0.01299057412167952,0.012910596972293631,0.5015438906043229,0.004339980608612626,0.34390551122454166,0.34300935485901923,0.5080916317192481,0.5072683062679839,0.30768351899457297,0.30688374750071407,False,"{""long"": {""R1_mIoU"": -7.929165480724532e-05, ""R5_mIoU"": -0.004339980608612626}, ""medium_long"": {""R1_mIoU"": 0.002668129493308413, ""R5_mIoU"": -0.0003194228844510816}, ""medium_short"": {""R1_mIoU"": -0.00297574072547252, ""R5_mIoU"": -0.00026848463941475664}, ""short"": {""R1_mIoU"": -0.0017518302454442858, ""R5_mIoU"": -5.40916100352784e-06}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.75, ""selector"": ""counterfactual_gated""}"
geometry,-0.039534715603926754,0.043564695801199656,0.01570979720079977,0.01520708369037418,0.508130081300813,0.006178173457960345,0.34390551122454166,0.34247648681097426,0.5080916317192481,0.5068929801447671,0.30768351899457297,0.3058554698657526,False,"{""long"": {""R1_mIoU"": -0.0007988567749134257, ""R5_mIoU"": -0.006178173457960345}, ""medium_long"": {""R1_mIoU"": 0.0020561153594454984, ""R5_mIoU"": -0.0005362478721269159}, ""medium_short"": {""R1_mIoU"": -0.003721472539138959, ""R5_mIoU"": -0.0003923363297921867}, ""short"": {""R1_mIoU"": -0.0019728933687694905, ""R5_mIoU"": -2.589712843378833e-05}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.3, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.75, ""selector"": ""counterfactual_gated""}"
geometry,-0.01821624588641559,0.025798343330477008,0.007346472436446729,0.008271922307912025,0.4703730797366496,0.001119514396404342,0.34390551122454166,0.3435347822330194,0.5080916317192481,0.5078986955597451,0.30768351899457297,0.30751213938874605,False,"{""long"": {""R1_mIoU"": 0.0014682048584675478, ""R5_mIoU"": -0.001119514396404342}, ""medium_long"": {""R1_mIoU"": 0.0018463225556031304, ""R5_mIoU"": 5.016090565013176e-05}, ""medium_short"": {""R1_mIoU"": -0.0020563147879317234, ""R5_mIoU"": -0.00010937672015620681}, ""short"": {""R1_mIoU"": -0.0011793172560416731, ""R5_mIoU"": 6.103228848641784e-06}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.1, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.85, ""selector"": ""counterfactual_gated""}"
geometry,-0.024816212237103556,0.03221936589545844,0.010328477577834904,0.01078548986003999,0.48917748917748916,0.0023572814947009357,0.34390551122454166,0.34333811467208786,0.5080916317192481,0.5076219023853373,0.30768351899457297,0.30751213938874605,False,"{""long"": {""R1_mIoU"": 0.0009030942776260265, ""R5_mIoU"": -0.0023572814947009357}, ""medium_long"": {""R1_mIoU"": 0.0021152055745687903, ""R5_mIoU"": -0.00016581075583188554}, ""medium_short"": {""R1_mIoU"": -0.002335727015183753, ""R5_mIoU"": -0.0002016991636515364}, ""short"": {""R1_mIoU"": -0.0014299351884008438, ""R5_mIoU"": -2.669816177422457e-05}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.85, ""selector"": ""counterfactual_gated""}"
geometry,-0.024816212237103556,0.03221936589545844,0.010328477577834904,0.01078548986003999,0.48917748917748916,0.0023572814947009357,0.34390551122454166,0.34333811467208786,0.5080916317192481,0.5076219023853373,0.30768351899457297,0.30751213938874605,False,"{""long"": {""R1_mIoU"": 0.0009030942776260265, ""R5_mIoU"": -0.0023572814947009357}, ""medium_long"": {""R1_mIoU"": 0.0021152055745687903, ""R5_mIoU"": -0.00016581075583188554}, ""medium_short"": {""R1_mIoU"": -0.002335727015183753, ""R5_mIoU"": -0.0002016991636515364}, ""short"": {""R1_mIoU"": -0.0014299351884008438, ""R5_mIoU"": -2.669816177422457e-05}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.3, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.85, ""selector"": ""counterfactual_gated""}"
geometry,-0.01082536854078714,0.016612396458154814,0.00485575549842902,0.004981433876035418,0.49361207897793263,0.001117601873063534,0.34390551122454166,0.3439112376660346,0.5080916317192481,0.507904862581649,0.30768351899457297,0.30836903741788063,False,"{""long"": {""R1_mIoU"": 0.0025191840368392615, ""R5_mIoU"": -0.001117601873063534}, ""medium_long"": {""R1_mIoU"": 0.0009095701603881734, ""R5_mIoU"": 0.00012471453139228927}, ""medium_short"": {""R1_mIoU"": -0.0011982746511269293, ""R5_mIoU"": -0.00013077276465911503}, ""short"": {""R1_mIoU"": -0.0006924628435277108, ""R5_mIoU"": -5.410001058747671e-06}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.1, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.65, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
geometry,-0.020746234728023942,0.024712939160239932,0.008751785204227364,0.007860611253927448,0.5268225584594223,0.004298699921437277,0.34390551122454166,0.3433829935403949,0.5080916317192481,0.5073412832784242,0.30768351899457297,0.3080262782062268,False,"{""long"": {""R1_mIoU"": 0.0018608232357081311, ""R5_mIoU"": -0.004298699921437277}, ""medium_long"": {""R1_mIoU"": 0.0006913736181268781, ""R5_mIoU"": 6.402261216276184e-05}, ""medium_short"": {""R1_mIoU"": -0.0019249034805656207, ""R5_mIoU"": -0.00030017113115876626}, ""short"": {""R1_mIoU"": -0.0011892694226330602, ""R5_mIoU"": -2.4177078725401424e-05}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.65, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
