phase,objective,changed_fraction,helpful_fraction,harmful_fraction,trim_precision,long_R5_penalty,baseline_R1_mIoU,stage_R1_mIoU,baseline_R5_mIoU,stage_R5_mIoU,baseline_R1_IoU@0.5,stage_R1_IoU@0.5,stage_b_go,bucket_drops,config
geometry,-0.050409426705505,0.09790345615538418,0.03348757497857755,0.022999143101970865,0.5928398058252428,0.0029240261614875696,0.35085782967712137,0.3492875607370005,0.4863099762167935,0.4865905384874351,0.30328477577834906,0.30317052270779776,False,"{""long"": {""R1_mIoU"": 0.0006484734157068406, ""R5_mIoU"": -0.0029240261614875696}, ""medium_long"": {""R1_mIoU"": -0.0014075773403030567, ""R5_mIoU"": 0.0018213092251437857}, ""medium_short"": {""R1_mIoU"": -0.0030778482582390354, ""R5_mIoU"": 0.0009737544195898562}, ""short"": {""R1_mIoU"": -0.0014192237981988098, ""R5_mIoU"": 0.00019503727116987335}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
geometry,-0.0722173547320019,0.12019423021993716,0.04506141102542131,0.03056269637246501,0.5958604018733947,0.006742667273461733,0.35085782967712137,0.34728739201849407,0.4863099762167935,0.4863518050945456,0.30328477577834906,0.30168523279063125,False,"{""long"": {""R1_mIoU"": -0.004097457294805595, ""R5_mIoU"": -0.006742667273461733}, ""medium_long"": {""R1_mIoU"": -0.0029126565432828766, ""R5_mIoU"": 0.0027837644403502226}, ""medium_short"": {""R1_mIoU"": -0.00578213144971923, ""R5_mIoU"": 0.0013551126675138692}, ""short"": {""R1_mIoU"": -0.001894313962080188, ""R5_mIoU"": 0.00031376430059390503}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.3, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
geometry,-0.03225996229800991,0.07305341331048272,0.020816909454441587,0.015618394744358754,0.5713389777359674,0.0005296621126433809,0.35085782967712137,0.3502662266204531,0.4863099762167935,0.4865632874721077,0.30328477577834906,0.3032276492430734,False,"{""long"": {""R1_mIoU"": 0.002407924617326862, ""R5_mIoU"": -0.0005296621126433809}, ""medium_long"": {""R1_mIoU"": -0.0010206789227712454, ""R5_mIoU"": 0.0006853806878912572}, ""medium_short"": {""R1_mIoU"": -0.0015864869417360206, ""R5_mIoU"": 0.0005052116059268696}, ""short"": {""R1_mIoU"": -0.0008540631454482667, ""R5_mIoU"": 0.000128816903372575}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.1, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.75, ""selector"": ""counterfactual_gated""}"
geometry,-0.050409426705505,0.09790345615538418,0.03348757497857755,0.022999143101970865,0.5928398058252428,0.0029240261614875696,0.35085782967712137,0.3492875607370005,0.4863099762167935,0.4865905384874351,0.30328477577834906,0.30317052270779776,False,"{""long"": {""R1_mIoU"": 0.0006484734157068406, ""R5_mIoU"": -0.0029240261614875696}, ""medium_long"": {""R1_mIoU"": -0.0014075773403030567, ""R5_mIoU"": 0.0018213092251437857}, ""medium_short"": {""R1_mIoU"": -0.0030778482582390354, ""R5_mIoU"": 0.0009737544195898562}, ""short"": {""R1_mIoU"": -0.0014192237981988098, ""R5_mIoU"": 0.00019503727116987335}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.75, ""selector"": ""counterfactual_gated""}"
geometry,-0.060577574175661696,0.10911168237646386,0.039542987717794915,0.02670094258783205,0.5969299758537426,0.004371399288621958,0.35085782967712137,0.34832727784155826,0.4863099762167935,0.48656227195902735,0.30328477577834906,0.30248500428449016,False,"{""long"": {""R1_mIoU"": -0.0015063725379727, ""R5_mIoU"": -0.004371399288621958}, ""medium_long"": {""R1_mIoU"": -0.0015806324580481812, ""R5_mIoU"": 0.002608224336043574}, ""medium_short"": {""R1_mIoU"": -0.00477642254620686, ""R5_mIoU"": 0.0010266256802389795}, ""short"": {""R1_mIoU"": -0.001711722004361163, ""R5_mIoU"": 0.0002346640036468839}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.3, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.75, ""selector"": ""counterfactual_gated""}"
geometry,-0.03225996229800991,0.07305341331048272,0.020816909454441587,0.015618394744358754,0.5713389777359674,0.0005296621126433809,0.35085782967712137,0.3502662266204531,0.4863099762167935,0.4865632874721077,0.30328477577834906,0.3032276492430734,False,"{""long"": {""R1_mIoU"": 0.002407924617326862, ""R5_mIoU"": -0.0005296621126433809}, ""medium_long"": {""R1_mIoU"": -0.0010206789227712454, ""R5_mIoU"": 0.0006853806878912572}, ""medium_short"": {""R1_mIoU"": -0.0015864869417360206, ""R5_mIoU"": 0.0005052116059268696}, ""short"": {""R1_mIoU"": -0.0008540631454482667, ""R5_mIoU"": 0.000128816903372575}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.1, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.85, ""selector"": ""counterfactual_gated""}"
geometry,-0.04128871896726498,0.08661525278491859,0.02760354184518709,0.019685804055984003,0.5837158733993718,0.0012843274975403718,0.35085782967712137,0.3498664860598926,0.4863099762167935,0.48662721098880835,0.30328477577834906,0.3036846615252785,False,"{""long"": {""R1_mIoU"": 0.0016090703947525542, ""R5_mIoU"": -0.0012843274975403718}, ""medium_long"": {""R1_mIoU"": -0.0009277589424508959, ""R5_mIoU"": 0.001292359952790867}, ""medium_short"": {""R1_mIoU"": -0.0020959778855778044, ""R5_mIoU"": 0.000656124896880661}, ""short"": {""R1_mIoU"": -0.0012881855337072978, ""R5_mIoU"": 0.0001529422798973723}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.85, ""selector"": ""counterfactual_gated""}"
geometry,-0.04128871896726498,0.08661525278491859,0.02760354184518709,0.019685804055984003,0.5837158733993718,0.0012843274975403718,0.35085782967712137,0.3498664860598926,0.4863099762167935,0.48662721098880835,0.30328477577834906,0.3036846615252785,False,"{""long"": {""R1_mIoU"": 0.0016090703947525542, ""R5_mIoU"": -0.0012843274975403718}, ""medium_long"": {""R1_mIoU"": -0.0009277589424508959, ""R5_mIoU"": 0.001292359952790867}, ""medium_short"": {""R1_mIoU"": -0.0020959778855778044, ""R5_mIoU"": 0.000656124896880661}, ""short"": {""R1_mIoU"": -0.0012881855337072978, ""R5_mIoU"": 0.0001529422798973723}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.3, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.5, ""min_retained_ratio"": 0.85, ""selector"": ""counterfactual_gated""}"
geometry,-0.019467125298460137,0.046363896029705795,0.013870322764924307,0.00924307340759783,0.6000988630746417,0.0005369886360098164,0.35085782967712137,0.3504387842408305,0.4863099762167935,0.48637434046541717,0.30328477577834906,0.30317052270779776,False,"{""long"": {""R1_mIoU"": 0.0029417048444858596, ""R5_mIoU"": -0.0005369886360098164}, ""medium_long"": {""R1_mIoU"": -0.0013766418117943102, ""R5_mIoU"": 0.0005119959578913091}, ""medium_short"": {""R1_mIoU"": -0.001310473259351519, ""R5_mIoU"": 0.00012249428323574119}, ""short"": {""R1_mIoU"": -0.0006023235472376876, ""R5_mIoU"": 9.598074612121588e-06}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.1, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.65, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
geometry,-0.03165176032903835,0.061628106255355614,0.02218794630105684,0.013881748071979434,0.6151409566043713,0.002662673925463377,0.35085782967712137,0.349785962657709,0.4863099762167935,0.48623103587748856,0.30328477577834906,0.3030562696372465,False,"{""long"": {""R1_mIoU"": 0.002217837195451877, ""R5_mIoU"": -0.002662673925463377}, ""medium_long"": {""R1_mIoU"": -0.001771969848553323, ""R5_mIoU"": 0.0012551116433393572}, ""medium_short"": {""R1_mIoU"": -0.002593817485983696, ""R5_mIoU"": 0.0002775309836289819}, ""short"": {""R1_mIoU"": -0.0008568523381539683, ""R5_mIoU"": -3.6075147263975316e-05}}","{""accept_margin"": 0.01, ""allowed_candidate_types"": [""left_near"", ""left_strong"", ""right_near"", ""right_strong""], ""enabled"": true, ""lambda_boundary"": 0.1, ""lambda_contrast"": 1.0, ""lambda_edit"": 0.25, ""lambda_uncertainty"": 0.5, ""max_contrast_std"": 0.03, ""max_nll_increase"": 0.0, ""max_relative_shift"": 0.2, ""min_boundary_percentile"": 0.7, ""min_contrast_margin"": 0.02, ""min_parent_width"": 0.65, ""min_retained_ratio"": 0.6, ""selector"": ""counterfactual_gated""}"
